"2024-11-06 07:57:53am",SYSADMIN,"Created new transaction",REGULAR
"2024-11-06 08:35:29am",SYSADMIN,"Closed a drawer"
"2024-11-06 08:35:30am",SYSADMIN,"Closed a drawer"
"2024-11-06 08:35:41am",SYSADMIN,"Opened a drawer"
"2024-11-06 08:35:44am",SYSADMIN,"Created new transaction",REGULAR
"2024-11-06 08:35:50am",SYSADMIN,"Added a customer to transaction"
"2024-11-06 08:36:06am",SYSADMIN,"Added global discount to transaction"
"2024-11-06 08:40:11am",SYSADMIN,"Completed the tranasction",,4
"2024-11-06 08:40:17am",SYSADMIN,"Created new transaction",REGULAR
"2024-11-06 08:41:22am",SYSADMIN,"Added global discount to transaction"
"2024-11-06 08:41:35am",SYSADMIN,"Completed the tranasction",,5
"2024-11-06 08:41:40am",SYSADMIN,"Created new transaction",REGULAR
"2024-11-06 08:43:35am",SYSADMIN,"Created new transaction",REGULAR
"2024-11-06 08:43:52am",SYSADMIN,"Added global discount to transaction"
"2024-11-06 08:44:26am",SYSADMIN,"Added a customer to transaction"
"2024-11-06 08:44:39am",SYSADMIN,"Completed the tranasction",,6
"2024-11-06 08:45:06am",SYSADMIN,"Created new transaction",REGULAR
"2024-11-06 08:46:20am",SYSADMIN,"Added global discount to transaction"
"2024-11-06 08:46:30am",SYSADMIN,"Added a customer to transaction"
"2024-11-06 08:55:18am",SYSADMIN,"Completed the tranasction",,2
"2024-11-06 08:55:30am",SYSADMIN,"Created new transaction",REGULAR
"2024-11-06 11:13:05am",SYSADMIN,"Created new transaction",REGULAR
"2024-11-06 11:13:20am",SYSADMIN,"Added global discount to transaction"
"2024-11-06 11:13:34am",SYSADMIN,"Completed the tranasction",,7
"2024-11-06 11:13:50am",SYSADMIN,"Created new transaction",REGULAR
"2024-11-06 11:51:52am",SYSADMIN,"Created new transaction",REGULAR
"2024-11-06 11:52:08am",SYSADMIN,"Added global discount to transaction"
"2024-11-06 11:52:26am",SYSADMIN,"Completed the tranasction",,8
"2024-11-06 11:59:43am",SYSADMIN,"Created new transaction",REGULAR
"2024-11-06 12:03:12pm",SYSADMIN,"Created new transaction",REGULAR
"2024-11-06 12:03:48pm",SYSADMIN,"Added a customer to transaction"
"2024-11-06 12:04:01pm",SYSADMIN,"Added global discount to transaction"
"2024-11-06 12:28:30pm",SYSADMIN,"Created new transaction",REGULAR
"2024-11-06 12:28:43pm",SYSADMIN,"Added global discount to transaction"
"2024-11-06 12:35:40pm",SYSADMIN,"Created new transaction",REGULAR
"2024-11-06 12:35:52pm",SYSADMIN,"Added global discount to transaction"
"2024-11-06 12:36:07pm",SYSADMIN,"Completed the tranasction",,9
"2024-11-06 12:36:18pm",SYSADMIN,"Created new transaction",REGULAR
"2024-11-06 12:50:43pm",SYSADMIN,"Created new transaction",REGULAR
"2024-11-06 13:02:18pm",SYSADMIN,"Created new transaction",REGULAR
"2024-11-06 13:32:05pm",SYSADMIN,"Created new transaction",REGULAR
"2024-11-06 13:32:15pm",SYSADMIN,"Added a customer to transaction"
"2024-11-06 13:32:29pm",SYSADMIN,"Added global discount to transaction"
"2024-11-06 13:34:44pm",SYSADMIN,"Created new transaction",REGULAR
"2024-11-06 15:22:05pm",SYSADMIN,"Created new transaction",REGULAR
"2024-11-06 16:54:33pm",SYSADMIN,"Added global discount to transaction"
"2024-11-06 16:54:39pm",SYSADMIN,"Added global discount to transaction"
"2024-11-06 16:55:07pm",SYSADMIN,"Completed the tranasction",,10
"2024-11-06 16:58:08pm",SYSADMIN,"Created new transaction",REGULAR
"2024-11-06 17:36:02pm",SYSADMIN,"Created new transaction",REGULAR
"2024-11-06 17:36:39pm",SYSADMIN,"Created new transaction",REGULAR
"2024-11-06 17:36:48pm",SYSADMIN,"Added global discount to transaction"
"2024-11-06 17:37:02pm",SYSADMIN,"Completed the tranasction",,11
"2024-11-06 17:37:22pm",SYSADMIN,"Created new transaction",REGULAR
"2024-11-06 17:37:33pm",SYSADMIN,"Added global discount to transaction"
"2024-11-06 17:37:48pm",SYSADMIN,"Completed the tranasction",,12
"2024-11-06 17:37:56pm",SYSADMIN,"Created new transaction",REGULAR
