"2025-05-12 06:48:29am",SYSADMIN,"Opened a drawer"
"2025-05-12 06:51:02am",SYSADMIN,"Created new transaction",REGULAR
"2025-05-12 06:51:48am",SYSADMIN,"Completed the tranasction",,87
"2025-05-12 06:51:55am",SYSADMIN,"Created new transaction",REGULAR
"2025-05-12 06:54:11am",SYSADMIN,"Closed a drawer"
"2025-05-12 06:54:13am",SYSADMIN,"Closed a drawer"
"2025-05-12 06:54:14am",SYSADMIN,"Closed a drawer"
"2025-05-12 06:58:51am",SYSADMIN,"Closed a drawer"
"2025-05-12 06:58:52am",SYSADMIN,"Closed a drawer"
"2025-05-12 06:58:53am",SYSADMIN,"Closed a drawer"
