"2025-04-09 00:10:20am",SYSADMIN,"Created new transaction",REGULAR
"2025-04-09 00:11:54am",SYSADMIN,"Created new transaction",REGULAR
"2025-04-09 00:12:20am",SYSADMIN,"Added global discount to transaction"
"2025-04-09 00:12:45am",SYSADMIN,"Added global discount to transaction"
"2025-04-09 18:46:17pm",SYSADMIN,"Closed a drawer"
"2025-04-09 18:46:25pm",SYSADMIN,"Opened a drawer"
"2025-04-09 18:46:29pm",SYSADMIN,"Created new transaction",REGULAR
"2025-04-09 18:47:02pm",SYSADMIN,"Added global discount to transaction"
"2025-04-09 19:50:05pm",SYSADMIN,"Added global discount to transaction"
"2025-04-09 19:55:23pm",SYSADMIN,"Added global discount to transaction"
"2025-04-09 19:55:45pm",SYSADMIN,"Added global discount to transaction"
"2025-04-09 19:56:31pm",SYSADMIN,"Created new transaction",REGULAR
"2025-04-09 19:56:56pm",SYSADMIN,"Added global discount to transaction"
"2025-04-09 19:57:52pm",SYSADMIN,"Added global discount to transaction"
"2025-04-09 19:58:34pm",SYSADMIN,"Added global discount to transaction"
"2025-04-09 20:00:20pm",SYSADMIN,"Added global discount to transaction"
"2025-04-09 20:00:50pm",SYSADMIN,"Added global discount to transaction"
"2025-04-09 20:01:08pm",SYSADMIN,"Added global discount to transaction"
"2025-04-09 20:01:35pm",SYSADMIN,"Added global discount to transaction"
"2025-04-09 20:02:13pm",SYSADMIN,"Created new transaction",REGULAR
"2025-04-09 20:02:38pm",SYSADMIN,"Added global discount to transaction"
"2025-04-09 20:18:33pm",SYSADMIN,"Added global discount to transaction"
"2025-04-09 20:21:23pm",SYSADMIN,"Added global discount to transaction"
"2025-04-09 20:23:43pm",SYSADMIN,"Added global discount to transaction"
"2025-04-09 20:30:49pm",SYSADMIN,"Added global discount to transaction"
"2025-04-09 20:31:30pm",SYSADMIN,"Added global discount to transaction"
"2025-04-09 20:35:04pm",SYSADMIN,"Added global discount to transaction"
"2025-04-09 20:35:37pm",SYSADMIN,"Added global discount to transaction"
"2025-04-09 20:39:29pm",SYSADMIN,"Added global discount to transaction"
